id,"machine_name","variable_name","datetime_from","datetime_to",value
9408,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:10:00","2018-01-04 15:15:00",80
9409,"2x2 brick mould","PRODUCTION","2018-01-04 15:10:00","2018-01-04 15:15:00",2465
9410,"2x2 brick mould","SCRAP","2018-01-04 15:10:00","2018-01-04 15:15:00",43
9411,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:10:00","2018-01-04 15:15:00",78
9412,"3x2 brick mould","PRODUCTION","2018-01-04 15:10:00","2018-01-04 15:15:00",2140
9413,"3x2 brick mould","SCRAP","2018-01-04 15:10:00","2018-01-04 15:15:00",57
9414,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:10:00","2018-01-04 15:15:00",78
9415,"4x2 brick mould","PRODUCTION","2018-01-04 15:15:00","2018-01-04 15:20:00",0
9416,"4x2 brick mould","SCRAP","2018-01-04 15:15:00","2018-01-04 15:20:00",0
9417,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:15:00","2018-01-04 15:20:00",84
9418,"2x2 brick mould","PRODUCTION","2018-01-04 15:15:00","2018-01-04 15:20:00",0
9419,"2x2 brick mould","SCRAP","2018-01-04 15:15:00","2018-01-04 15:20:00",0
9420,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:15:00","2018-01-04 15:20:00",85
9421,"3x2 brick mould","PRODUCTION","2018-01-04 15:15:00","2018-01-04 15:20:00",2152
9422,"3x2 brick mould","SCRAP","2018-01-04 15:15:00","2018-01-04 15:20:00",117
9423,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:15:00","2018-01-04 15:20:00",77
9424,"4x2 brick mould","PRODUCTION","2018-01-04 15:20:00","2018-01-04 15:25:00",2840
9425,"4x2 brick mould","SCRAP","2018-01-04 15:20:00","2018-01-04 15:25:00",116
9426,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:20:00","2018-01-04 15:25:00",82
9427,"2x2 brick mould","PRODUCTION","2018-01-04 15:20:00","2018-01-04 15:25:00",0
9428,"2x2 brick mould","SCRAP","2018-01-04 15:20:00","2018-01-04 15:25:00",0
9429,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:20:00","2018-01-04 15:25:00",95
9430,"3x2 brick mould","PRODUCTION","2018-01-04 15:20:00","2018-01-04 15:25:00",0
9431,"3x2 brick mould","SCRAP","2018-01-04 15:20:00","2018-01-04 15:25:00",0
9432,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:20:00","2018-01-04 15:25:00",87
9433,"4x2 brick mould","PRODUCTION","2018-01-04 15:25:00","2018-01-04 15:30:00",0
9434,"4x2 brick mould","SCRAP","2018-01-04 15:25:00","2018-01-04 15:30:00",0
9435,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:25:00","2018-01-04 15:30:00",87
9436,"2x2 brick mould","PRODUCTION","2018-01-04 15:25:00","2018-01-04 15:30:00",2428
9437,"2x2 brick mould","SCRAP","2018-01-04 15:25:00","2018-01-04 15:30:00",78
9438,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:25:00","2018-01-04 15:30:00",78
9439,"3x2 brick mould","PRODUCTION","2018-01-04 15:25:00","2018-01-04 15:30:00",2879
9440,"3x2 brick mould","SCRAP","2018-01-04 15:25:00","2018-01-04 15:30:00",86
9441,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:25:00","2018-01-04 15:30:00",84
9442,"4x2 brick mould","PRODUCTION","2018-01-04 15:30:00","2018-01-04 15:35:00",0
9443,"4x2 brick mould","SCRAP","2018-01-04 15:30:00","2018-01-04 15:35:00",0
9444,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:30:00","2018-01-04 15:35:00",81
9445,"2x2 brick mould","PRODUCTION","2018-01-04 15:30:00","2018-01-04 15:35:00",2630
9446,"2x2 brick mould","SCRAP","2018-01-04 15:30:00","2018-01-04 15:35:00",107
9447,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:30:00","2018-01-04 15:35:00",86
9448,"3x2 brick mould","PRODUCTION","2018-01-04 15:30:00","2018-01-04 15:35:00",2860
9449,"3x2 brick mould","SCRAP","2018-01-04 15:30:00","2018-01-04 15:35:00",50
9450,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:30:00","2018-01-04 15:35:00",84
9451,"4x2 brick mould","PRODUCTION","2018-01-04 15:35:00","2018-01-04 15:40:00",2471
9452,"4x2 brick mould","SCRAP","2018-01-04 15:35:00","2018-01-04 15:40:00",131
9453,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:35:00","2018-01-04 15:40:00",82
9454,"2x2 brick mould","PRODUCTION","2018-01-04 15:35:00","2018-01-04 15:40:00",0
9455,"2x2 brick mould","SCRAP","2018-01-04 15:35:00","2018-01-04 15:40:00",0
9456,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:35:00","2018-01-04 15:40:00",88
9457,"3x2 brick mould","PRODUCTION","2018-01-04 15:35:00","2018-01-04 15:40:00",3182
9458,"3x2 brick mould","SCRAP","2018-01-04 15:35:00","2018-01-04 15:40:00",93
9459,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:35:00","2018-01-04 15:40:00",77
9460,"4x2 brick mould","PRODUCTION","2018-01-04 15:40:00","2018-01-04 15:45:00",0
9461,"4x2 brick mould","SCRAP","2018-01-04 15:40:00","2018-01-04 15:45:00",0
9462,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:40:00","2018-01-04 15:45:00",83
9463,"2x2 brick mould","PRODUCTION","2018-01-04 15:40:00","2018-01-04 15:45:00",3184
9464,"2x2 brick mould","SCRAP","2018-01-04 15:40:00","2018-01-04 15:45:00",136
9465,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:40:00","2018-01-04 15:45:00",79
9466,"3x2 brick mould","PRODUCTION","2018-01-04 15:40:00","2018-01-04 15:45:00",3104
9467,"3x2 brick mould","SCRAP","2018-01-04 15:40:00","2018-01-04 15:45:00",51
9468,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:40:00","2018-01-04 15:45:00",86
9469,"4x2 brick mould","PRODUCTION","2018-01-04 15:45:00","2018-01-04 15:50:00",3071
9470,"4x2 brick mould","SCRAP","2018-01-04 15:45:00","2018-01-04 15:50:00",136
9471,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:45:00","2018-01-04 15:50:00",78
9472,"2x2 brick mould","PRODUCTION","2018-01-04 15:45:00","2018-01-04 15:50:00",2757
9473,"2x2 brick mould","SCRAP","2018-01-04 15:45:00","2018-01-04 15:50:00",138
9474,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:45:00","2018-01-04 15:50:00",82
9475,"3x2 brick mould","PRODUCTION","2018-01-04 15:45:00","2018-01-04 15:50:00",2765
9476,"3x2 brick mould","SCRAP","2018-01-04 15:45:00","2018-01-04 15:50:00",138
9477,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:45:00","2018-01-04 15:50:00",77
9478,"4x2 brick mould","PRODUCTION","2018-01-04 15:50:00","2018-01-04 15:55:00",2888
9479,"4x2 brick mould","SCRAP","2018-01-04 15:50:00","2018-01-04 15:55:00",100
9480,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:50:00","2018-01-04 15:55:00",82
9481,"2x2 brick mould","PRODUCTION","2018-01-04 15:50:00","2018-01-04 15:55:00",2270
9482,"2x2 brick mould","SCRAP","2018-01-04 15:50:00","2018-01-04 15:55:00",138
9483,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:50:00","2018-01-04 15:55:00",79
9484,"3x2 brick mould","PRODUCTION","2018-01-04 15:50:00","2018-01-04 15:55:00",0
9485,"3x2 brick mould","SCRAP","2018-01-04 15:50:00","2018-01-04 15:55:00",0
9486,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:50:00","2018-01-04 15:55:00",79
9487,"4x2 brick mould","PRODUCTION","2018-01-04 15:55:00","2018-01-04 16:00:00",2870
9488,"4x2 brick mould","SCRAP","2018-01-04 15:55:00","2018-01-04 16:00:00",134
9489,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 15:55:00","2018-01-04 16:00:00",77
9490,"2x2 brick mould","PRODUCTION","2018-01-04 15:55:00","2018-01-04 16:00:00",2774
9491,"2x2 brick mould","SCRAP","2018-01-04 15:55:00","2018-01-04 16:00:00",98
9492,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 15:55:00","2018-01-04 16:00:00",96
9493,"3x2 brick mould","PRODUCTION","2018-01-04 15:55:00","2018-01-04 16:00:00",0
9494,"3x2 brick mould","SCRAP","2018-01-04 15:55:00","2018-01-04 16:00:00",0
9495,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 15:55:00","2018-01-04 16:00:00",83
9496,"4x2 brick mould","PRODUCTION","2018-01-04 16:00:00","2018-01-04 16:05:00",2084
9497,"4x2 brick mould","SCRAP","2018-01-04 16:00:00","2018-01-04 16:05:00",71
9498,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:00:00","2018-01-04 16:05:00",83
9499,"2x2 brick mould","PRODUCTION","2018-01-04 16:00:00","2018-01-04 16:05:00",2726
9500,"2x2 brick mould","SCRAP","2018-01-04 16:00:00","2018-01-04 16:05:00",98
9501,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:00:00","2018-01-04 16:05:00",89
9502,"3x2 brick mould","PRODUCTION","2018-01-04 16:00:00","2018-01-04 16:05:00",0
9503,"3x2 brick mould","SCRAP","2018-01-04 16:00:00","2018-01-04 16:05:00",0
9504,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:00:00","2018-01-04 16:05:00",78
9505,"4x2 brick mould","PRODUCTION","2018-01-04 16:05:00","2018-01-04 16:10:00",2538
9506,"4x2 brick mould","SCRAP","2018-01-04 16:05:00","2018-01-04 16:10:00",87
9507,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:05:00","2018-01-04 16:10:00",78
9508,"2x2 brick mould","PRODUCTION","2018-01-04 16:05:00","2018-01-04 16:10:00",3034
9509,"2x2 brick mould","SCRAP","2018-01-04 16:05:00","2018-01-04 16:10:00",68
9510,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:05:00","2018-01-04 16:10:00",76
9511,"3x2 brick mould","PRODUCTION","2018-01-04 16:05:00","2018-01-04 16:10:00",2994
9512,"3x2 brick mould","SCRAP","2018-01-04 16:05:00","2018-01-04 16:10:00",123
9513,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:05:00","2018-01-04 16:10:00",79
9514,"4x2 brick mould","PRODUCTION","2018-01-04 16:10:00","2018-01-04 16:15:00",0
9515,"4x2 brick mould","SCRAP","2018-01-04 16:10:00","2018-01-04 16:15:00",0
9516,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:10:00","2018-01-04 16:15:00",93
9517,"2x2 brick mould","PRODUCTION","2018-01-04 16:10:00","2018-01-04 16:15:00",0
9518,"2x2 brick mould","SCRAP","2018-01-04 16:10:00","2018-01-04 16:15:00",0
9519,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:10:00","2018-01-04 16:15:00",79
9520,"3x2 brick mould","PRODUCTION","2018-01-04 16:10:00","2018-01-04 16:15:00",2154
9521,"3x2 brick mould","SCRAP","2018-01-04 16:10:00","2018-01-04 16:15:00",86
9522,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:10:00","2018-01-04 16:15:00",79
9523,"4x2 brick mould","PRODUCTION","2018-01-04 16:15:00","2018-01-04 16:20:00",0
9524,"4x2 brick mould","SCRAP","2018-01-04 16:15:00","2018-01-04 16:20:00",0
9525,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:15:00","2018-01-04 16:20:00",78
9526,"2x2 brick mould","PRODUCTION","2018-01-04 16:15:00","2018-01-04 16:20:00",2092
9527,"2x2 brick mould","SCRAP","2018-01-04 16:15:00","2018-01-04 16:20:00",138
9528,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:15:00","2018-01-04 16:20:00",74
9529,"3x2 brick mould","PRODUCTION","2018-01-04 16:15:00","2018-01-04 16:20:00",0
9530,"3x2 brick mould","SCRAP","2018-01-04 16:15:00","2018-01-04 16:20:00",0
9531,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:15:00","2018-01-04 16:20:00",87
9532,"4x2 brick mould","PRODUCTION","2018-01-04 16:20:00","2018-01-04 16:25:00",0
9533,"4x2 brick mould","SCRAP","2018-01-04 16:20:00","2018-01-04 16:25:00",0
9534,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:20:00","2018-01-04 16:25:00",79
9535,"2x2 brick mould","PRODUCTION","2018-01-04 16:20:00","2018-01-04 16:25:00",2981
9536,"2x2 brick mould","SCRAP","2018-01-04 16:20:00","2018-01-04 16:25:00",70
9537,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:20:00","2018-01-04 16:25:00",78
9538,"3x2 brick mould","PRODUCTION","2018-01-04 16:20:00","2018-01-04 16:25:00",2924
9539,"3x2 brick mould","SCRAP","2018-01-04 16:20:00","2018-01-04 16:25:00",56
9540,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:20:00","2018-01-04 16:25:00",78
9541,"4x2 brick mould","PRODUCTION","2018-01-04 16:25:00","2018-01-04 16:30:00",2103
9542,"4x2 brick mould","SCRAP","2018-01-04 16:25:00","2018-01-04 16:30:00",94
9543,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:25:00","2018-01-04 16:30:00",79
9544,"2x2 brick mould","PRODUCTION","2018-01-04 16:25:00","2018-01-04 16:30:00",0
9545,"2x2 brick mould","SCRAP","2018-01-04 16:25:00","2018-01-04 16:30:00",0
9546,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:25:00","2018-01-04 16:30:00",79
9547,"3x2 brick mould","PRODUCTION","2018-01-04 16:25:00","2018-01-04 16:30:00",2692
9548,"3x2 brick mould","SCRAP","2018-01-04 16:25:00","2018-01-04 16:30:00",54
9549,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:25:00","2018-01-04 16:30:00",78
9550,"4x2 brick mould","PRODUCTION","2018-01-04 16:30:00","2018-01-04 16:35:00",3179
9551,"4x2 brick mould","SCRAP","2018-01-04 16:30:00","2018-01-04 16:35:00",118
9552,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:30:00","2018-01-04 16:35:00",78
9553,"2x2 brick mould","PRODUCTION","2018-01-04 16:30:00","2018-01-04 16:35:00",0
9554,"2x2 brick mould","SCRAP","2018-01-04 16:30:00","2018-01-04 16:35:00",0
9555,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:30:00","2018-01-04 16:35:00",75
9556,"3x2 brick mould","PRODUCTION","2018-01-04 16:30:00","2018-01-04 16:35:00",2654
9557,"3x2 brick mould","SCRAP","2018-01-04 16:30:00","2018-01-04 16:35:00",108
9558,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:30:00","2018-01-04 16:35:00",77
9559,"4x2 brick mould","PRODUCTION","2018-01-04 16:35:00","2018-01-04 16:40:00",2354
9560,"4x2 brick mould","SCRAP","2018-01-04 16:35:00","2018-01-04 16:40:00",44
9561,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:35:00","2018-01-04 16:40:00",79
9562,"2x2 brick mould","PRODUCTION","2018-01-04 16:35:00","2018-01-04 16:40:00",2139
9563,"2x2 brick mould","SCRAP","2018-01-04 16:35:00","2018-01-04 16:40:00",67
9564,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:35:00","2018-01-04 16:40:00",80
9565,"3x2 brick mould","PRODUCTION","2018-01-04 16:35:00","2018-01-04 16:40:00",2180
9566,"3x2 brick mould","SCRAP","2018-01-04 16:35:00","2018-01-04 16:40:00",101
9567,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:35:00","2018-01-04 16:40:00",91
9568,"4x2 brick mould","PRODUCTION","2018-01-04 16:40:00","2018-01-04 16:45:00",2681
9569,"4x2 brick mould","SCRAP","2018-01-04 16:40:00","2018-01-04 16:45:00",56
9570,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:40:00","2018-01-04 16:45:00",94
9571,"2x2 brick mould","PRODUCTION","2018-01-04 16:40:00","2018-01-04 16:45:00",0
9572,"2x2 brick mould","SCRAP","2018-01-04 16:40:00","2018-01-04 16:45:00",0
9573,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:40:00","2018-01-04 16:45:00",93
9574,"3x2 brick mould","PRODUCTION","2018-01-04 16:40:00","2018-01-04 16:45:00",2159
9575,"3x2 brick mould","SCRAP","2018-01-04 16:40:00","2018-01-04 16:45:00",99
9576,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:40:00","2018-01-04 16:45:00",76
9577,"4x2 brick mould","PRODUCTION","2018-01-04 16:45:00","2018-01-04 16:50:00",2776
9578,"4x2 brick mould","SCRAP","2018-01-04 16:45:00","2018-01-04 16:50:00",47
9579,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:45:00","2018-01-04 16:50:00",88
9580,"2x2 brick mould","PRODUCTION","2018-01-04 16:45:00","2018-01-04 16:50:00",2285
9581,"2x2 brick mould","SCRAP","2018-01-04 16:45:00","2018-01-04 16:50:00",49
9582,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:45:00","2018-01-04 16:50:00",78
9583,"3x2 brick mould","PRODUCTION","2018-01-04 16:45:00","2018-01-04 16:50:00",2469
9584,"3x2 brick mould","SCRAP","2018-01-04 16:45:00","2018-01-04 16:50:00",66
9585,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:45:00","2018-01-04 16:50:00",79
9586,"4x2 brick mould","PRODUCTION","2018-01-04 16:50:00","2018-01-04 16:55:00",2267
9587,"4x2 brick mould","SCRAP","2018-01-04 16:50:00","2018-01-04 16:55:00",47
9588,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:50:00","2018-01-04 16:55:00",77
9589,"2x2 brick mould","PRODUCTION","2018-01-04 16:50:00","2018-01-04 16:55:00",2836
9590,"2x2 brick mould","SCRAP","2018-01-04 16:50:00","2018-01-04 16:55:00",116
9591,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:50:00","2018-01-04 16:55:00",78
9592,"3x2 brick mould","PRODUCTION","2018-01-04 16:50:00","2018-01-04 16:55:00",2633
9593,"3x2 brick mould","SCRAP","2018-01-04 16:50:00","2018-01-04 16:55:00",69
9594,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:50:00","2018-01-04 16:55:00",93
9595,"4x2 brick mould","PRODUCTION","2018-01-04 16:55:00","2018-01-04 17:00:00",2314
9596,"4x2 brick mould","SCRAP","2018-01-04 16:55:00","2018-01-04 17:00:00",117
9597,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 16:55:00","2018-01-04 17:00:00",81
9598,"2x2 brick mould","PRODUCTION","2018-01-04 16:55:00","2018-01-04 17:00:00",2882
9599,"2x2 brick mould","SCRAP","2018-01-04 16:55:00","2018-01-04 17:00:00",128
9600,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 16:55:00","2018-01-04 17:00:00",81
9601,"3x2 brick mould","PRODUCTION","2018-01-04 16:55:00","2018-01-04 17:00:00",2795
9602,"3x2 brick mould","SCRAP","2018-01-04 16:55:00","2018-01-04 17:00:00",77
9603,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 16:55:00","2018-01-04 17:00:00",74
9604,"4x2 brick mould","PRODUCTION","2018-01-04 17:00:00","2018-01-04 17:05:00",2594
9605,"4x2 brick mould","SCRAP","2018-01-04 17:00:00","2018-01-04 17:05:00",94
9606,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 17:00:00","2018-01-04 17:05:00",76
9607,"2x2 brick mould","PRODUCTION","2018-01-04 17:00:00","2018-01-04 17:05:00",2312
9608,"2x2 brick mould","SCRAP","2018-01-04 17:00:00","2018-01-04 17:05:00",121
9609,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 17:00:00","2018-01-04 17:05:00",77
9610,"3x2 brick mould","PRODUCTION","2018-01-04 17:00:00","2018-01-04 17:05:00",0
9611,"3x2 brick mould","SCRAP","2018-01-04 17:00:00","2018-01-04 17:05:00",0
9612,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 17:00:00","2018-01-04 17:05:00",77
9613,"4x2 brick mould","PRODUCTION","2018-01-04 17:05:00","2018-01-04 17:10:00",3082
9614,"4x2 brick mould","SCRAP","2018-01-04 17:05:00","2018-01-04 17:10:00",137
9615,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 17:05:00","2018-01-04 17:10:00",78
9616,"2x2 brick mould","PRODUCTION","2018-01-04 17:05:00","2018-01-04 17:10:00",2981
9617,"2x2 brick mould","SCRAP","2018-01-04 17:05:00","2018-01-04 17:10:00",136
9618,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 17:05:00","2018-01-04 17:10:00",78
9619,"3x2 brick mould","PRODUCTION","2018-01-04 17:05:00","2018-01-04 17:10:00",2970
9620,"3x2 brick mould","SCRAP","2018-01-04 17:05:00","2018-01-04 17:10:00",117
9621,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 17:05:00","2018-01-04 17:10:00",77
9622,"4x2 brick mould","PRODUCTION","2018-01-04 17:10:00","2018-01-04 17:15:00",0
9623,"4x2 brick mould","SCRAP","2018-01-04 17:10:00","2018-01-04 17:15:00",0
9624,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 17:10:00","2018-01-04 17:15:00",77
9625,"2x2 brick mould","PRODUCTION","2018-01-04 17:10:00","2018-01-04 17:15:00",0
9626,"2x2 brick mould","SCRAP","2018-01-04 17:10:00","2018-01-04 17:15:00",0
9627,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 17:10:00","2018-01-04 17:15:00",77
9628,"3x2 brick mould","PRODUCTION","2018-01-04 17:10:00","2018-01-04 17:15:00",0
9629,"3x2 brick mould","SCRAP","2018-01-04 17:10:00","2018-01-04 17:15:00",0
9630,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 17:10:00","2018-01-04 17:15:00",82
9631,"4x2 brick mould","PRODUCTION","2018-01-04 17:15:00","2018-01-04 17:20:00",2205
9632,"4x2 brick mould","SCRAP","2018-01-04 17:15:00","2018-01-04 17:20:00",72
9633,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 17:15:00","2018-01-04 17:20:00",78
9634,"2x2 brick mould","PRODUCTION","2018-01-04 17:15:00","2018-01-04 17:20:00",2847
9635,"2x2 brick mould","SCRAP","2018-01-04 17:15:00","2018-01-04 17:20:00",99
9636,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 17:15:00","2018-01-04 17:20:00",88
9637,"3x2 brick mould","PRODUCTION","2018-01-04 17:15:00","2018-01-04 17:20:00",3118
9638,"3x2 brick mould","SCRAP","2018-01-04 17:15:00","2018-01-04 17:20:00",98
9639,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 17:15:00","2018-01-04 17:20:00",87
9640,"4x2 brick mould","PRODUCTION","2018-01-04 17:20:00","2018-01-04 17:25:00",2744
9641,"4x2 brick mould","SCRAP","2018-01-04 17:20:00","2018-01-04 17:25:00",113
9642,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 17:20:00","2018-01-04 17:25:00",75
9643,"2x2 brick mould","PRODUCTION","2018-01-04 17:20:00","2018-01-04 17:25:00",2405
9644,"2x2 brick mould","SCRAP","2018-01-04 17:20:00","2018-01-04 17:25:00",83
9645,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 17:20:00","2018-01-04 17:25:00",81
9646,"3x2 brick mould","PRODUCTION","2018-01-04 17:20:00","2018-01-04 17:25:00",2180
9647,"3x2 brick mould","SCRAP","2018-01-04 17:20:00","2018-01-04 17:25:00",135
9648,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 17:20:00","2018-01-04 17:25:00",88
9649,"4x2 brick mould","PRODUCTION","2018-01-04 17:25:00","2018-01-04 17:30:00",0
9650,"4x2 brick mould","SCRAP","2018-01-04 17:25:00","2018-01-04 17:30:00",0
9651,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 17:25:00","2018-01-04 17:30:00",97
9652,"2x2 brick mould","PRODUCTION","2018-01-04 17:25:00","2018-01-04 17:30:00",0
9653,"2x2 brick mould","SCRAP","2018-01-04 17:25:00","2018-01-04 17:30:00",0
9654,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 17:25:00","2018-01-04 17:30:00",83
9655,"3x2 brick mould","PRODUCTION","2018-01-04 17:25:00","2018-01-04 17:30:00",2768
9656,"3x2 brick mould","SCRAP","2018-01-04 17:25:00","2018-01-04 17:30:00",100
9657,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 17:25:00","2018-01-04 17:30:00",91
9658,"4x2 brick mould","PRODUCTION","2018-01-04 17:30:00","2018-01-04 17:35:00",2271
9659,"4x2 brick mould","SCRAP","2018-01-04 17:30:00","2018-01-04 17:35:00",118
9660,"4x2 brick mould","CORE TEMPERATURE","2018-01-04 17:30:00","2018-01-04 17:35:00",95
9661,"2x2 brick mould","PRODUCTION","2018-01-04 17:30:00","2018-01-04 17:35:00",2066
9662,"2x2 brick mould","SCRAP","2018-01-04 17:30:00","2018-01-04 17:35:00",98
9663,"2x2 brick mould","CORE TEMPERATURE","2018-01-04 17:30:00","2018-01-04 17:35:00",82
9664,"3x2 brick mould","PRODUCTION","2018-01-04 17:30:00","2018-01-04 17:35:00",3167
9665,"3x2 brick mould","SCRAP","2018-01-04 17:30:00","2018-01-04 17:35:00",50
9666,"3x2 brick mould","CORE TEMPERATURE","2018-01-04 17:30:00","2018-01-04 17:35:00",81
